session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time,round_number,timeout_happened,is_wait_page
bnwhita6,1,d4bg9mk7,6,survey,Part4,1605553257,1,0,0
pqntdh2k,10,nvt24y3w,5,survey,Part3,1605553257,1,0,0
bnwhita6,2,ixyuw6pl,10,ios_discrete_pictures,Task,1605553258,1,0,0
morw9hf0,2,w4ytqlkk,12,filler,Task,1605553261,1,0,0
pqntdh2k,5,6r6acce7,10,ios_discrete_pictures,Task,1605553261,1,0,0
morw9hf0,12,f844cboc,1,intro,Welcome,1605553263,1,0,0
pqntdh2k,5,6r6acce7,11,filler,Intro,1605553265,1,0,0
morw9hf0,12,f844cboc,2,survey,Intro,1605553265,1,0,0
morw9hf0,2,w4ytqlkk,13,filler,Result,1605553266,1,0,0
bnwhita6,6,zgjjad4e,8,display_matches_narrative,Task,1605553268,1,0,0
bnwhita6,2,ixyuw6pl,11,filler,Intro,1605553269,1,0,0
bnwhita6,11,8vaspqqx,6,survey,Part4,1605553269,1,0,0
bnwhita6,9,i7ll09ld,4,survey,Part2,1605553272,1,0,0
bnwhita6,8,pkecf13v,4,survey,Part2,1605553273,1,0,0
bnwhita6,6,zgjjad4e,9,ios_discrete_pictures,Intro,1605553274,1,0,0
morw9hf0,8,0b4jcmgv,4,survey,Part2,1605553277,1,0,0
hap6zgo3,9,3x99ecn2,5,survey,Part3,1605553278,1,0,0
bnwhita6,3,skexgddt,12,filler,Task,1605553279,1,0,0
hap6zgo3,10,c48i5k3t,4,survey,Part2,1605553284,1,0,0
hap6zgo3,12,d75u3kea,1,intro,Welcome,1605553286,1,0,0
bnwhita6,6,zgjjad4e,10,ios_discrete_pictures,Task,1605553288,1,0,0
hap6zgo3,12,d75u3kea,2,survey,Intro,1605553288,1,0,0
morw9hf0,2,w4ytqlkk,14,ios_discrete_pictures,Intro,1605553290,1,0,0
bnwhita6,6,zgjjad4e,11,filler,Intro,1605553291,1,0,0
hap6zgo3,11,xpbnih11,3,survey,Part1,1605553291,1,0,0
bnwhita6,3,skexgddt,13,filler,Result,1605553295,1,0,0
morw9hf0,2,w4ytqlkk,15,ios_discrete_pictures,Task,1605553297,1,0,0
bnwhita6,11,8vaspqqx,7,display_matches_narrative,Intro,1605553302,1,0,0
bnwhita6,1,d4bg9mk7,7,display_matches_narrative,Intro,1605553303,1,0,0
morw9hf0,12,f844cboc,3,survey,Part1,1605553304,1,0,0
morw9hf0,2,w4ytqlkk,16,outro,Feedback,1605553305,1,0,0
hap6zgo3,10,c48i5k3t,5,survey,Part3,1605553310,1,0,0
hap6zgo3,5,fp3vawu4,7,display_matches_narrative,Intro,1605553310,1,0,0
morw9hf0,8,0b4jcmgv,5,survey,Part3,1605553326,1,0,0
bnwhita6,14,abxa2d0x,1,intro,Welcome,1605553328,1,0,0
hap6zgo3,10,c48i5k3t,6,survey,Part4,1605553331,1,0,0
bnwhita6,14,abxa2d0x,2,survey,Intro,1605553332,1,0,0
bnwhita6,3,skexgddt,14,ios_discrete,Intro,1605553334,1,0,0
hap6zgo3,10,c48i5k3t,7,display_matches_narrative,Intro,1605553335,1,0,0
hap6zgo3,6,m0c2chrw,7,display_matches_narrative,Intro,1605553335,1,0,0
bnwhita6,8,pkecf13v,5,survey,Part3,1605553337,1,0,0
morw9hf0,8,0b4jcmgv,6,survey,Part4,1605553340,1,0,0
pqntdh2k,10,nvt24y3w,6,survey,Part4,1605553341,1,0,0
pqntdh2k,11,74xh2o9p,1,intro,Welcome,1605553344,1,0,0
morw9hf0,8,0b4jcmgv,7,display_matches_narrative,Intro,1605553344,1,0,0
bnwhita6,2,ixyuw6pl,12,filler,Task,1605553345,1,0,0
pqntdh2k,11,74xh2o9p,2,survey,Intro,1605553347,1,0,0
pqntdh2k,9,raccuakz,6,survey,Part4,1605553350,1,0,0
bnwhita6,7,2ch2eu7u,8,display_matches_narrative,Task,1605553350,1,0,0
hap6zgo3,1,655c2l34,12,filler,Task,1605553354,1,0,0
bnwhita6,12,edbc27pr,12,filler,Task,1605553357,1,0,0
hap6zgo3,1,655c2l34,13,filler,Result,1605553358,1,0,0
bnwhita6,7,2ch2eu7u,9,ios_discrete_pictures,Intro,1605553358,1,0,0
bnwhita6,2,ixyuw6pl,13,filler,Result,1605553359,1,0,0
bnwhita6,3,skexgddt,15,ios_discrete,Task,1605553361,1,0,0
bnwhita6,12,edbc27pr,13,filler,Result,1605553362,1,0,0
bnwhita6,7,2ch2eu7u,10,ios_discrete_pictures,Task,1605553364,1,0,0
bnwhita6,7,2ch2eu7u,11,filler,Intro,1605553367,1,0,0
bnwhita6,3,skexgddt,16,outro,Feedback,1605553368,1,0,0
pqntdh2k,6,nlo4xyhg,12,filler,Task,1605553372,1,0,0
hap6zgo3,13,i8qvblkr,1,intro,Welcome,1605553372,1,0,0
hap6zgo3,11,xpbnih11,4,survey,Part2,1605553374,1,0,0
pqntdh2k,10,nvt24y3w,7,display_matches_narrative,Intro,1605553375,1,0,0
bnwhita6,2,ixyuw6pl,14,ios_discrete,Intro,1605553376,1,0,0
pqntdh2k,6,nlo4xyhg,13,filler,Result,1605553377,1,0,0
bnwhita6,9,i7ll09ld,5,survey,Part3,1605553377,1,0,0
bnwhita6,12,edbc27pr,14,ios_discrete,Intro,1605553377,1,0,0
morw9hf0,8,0b4jcmgv,8,display_matches_narrative,Task,1605553377,1,0,0
hap6zgo3,10,c48i5k3t,8,display_matches_narrative,Task,1605553380,1,0,0
hap6zgo3,13,i8qvblkr,2,survey,Intro,1605553380,1,0,0
hap6zgo3,1,655c2l34,14,ios_discrete_pictures,Intro,1605553382,1,0,0
bnwhita6,12,edbc27pr,15,ios_discrete,Task,1605553383,1,0,0
pqntdh2k,6,nlo4xyhg,14,ios_continuous,Intro,1605553385,1,0,0
bnwhita6,12,edbc27pr,16,outro,Feedback,1605553385,1,0,0
bnwhita6,2,ixyuw6pl,15,ios_discrete,Task,1605553386,1,0,0
pqntdh2k,9,raccuakz,7,display_matches_narrative,Intro,1605553386,1,0,0
morw9hf0,12,f844cboc,4,survey,Part2,1605553388,1,0,0
hap6zgo3,9,3x99ecn2,6,survey,Part4,1605553389,1,0,0
bnwhita6,2,ixyuw6pl,16,outro,Feedback,1605553390,1,0,0
pqntdh2k,5,6r6acce7,12,filler,Task,1605553391,1,0,0
pqntdh2k,6,nlo4xyhg,15,ios_continuous,Task,1605553391,1,0,0
hap6zgo3,1,655c2l34,15,ios_discrete_pictures,Task,1605553394,1,0,0
hap6zgo3,12,d75u3kea,3,survey,Part1,1605553397,1,0,0
morw9hf0,8,0b4jcmgv,9,ios_discrete,Intro,1605553398,1,0,0
bnwhita6,13,zwa0dnmw,4,survey,Part2,1605553398,1,0,0
pqntdh2k,6,nlo4xyhg,16,outro,Feedback,1605553399,1,0,0
hap6zgo3,1,655c2l34,16,outro,Feedback,1605553399,1,0,0
pqntdh2k,5,6r6acce7,13,filler,Result,1605553400,1,0,0
hap6zgo3,11,xpbnih11,5,survey,Part3,1605553406,1,0,0
morw9hf0,8,0b4jcmgv,10,ios_discrete,Task,1605553407,1,0,0
morw9hf0,8,0b4jcmgv,11,filler,Intro,1605553415,1,0,0
bnwhita6,8,pkecf13v,6,survey,Part4,1605553417,1,0,0
morw9hf0,12,f844cboc,5,survey,Part3,1605553419,1,0,0
hap6zgo3,9,3x99ecn2,7,display_matches_narrative,Intro,1605553421,1,0,0
pqntdh2k,12,9o4naifo,1,intro,Welcome,1605553430,1,0,0
bnwhita6,11,8vaspqqx,8,display_matches_narrative,Task,1605553430,1,0,0
pqntdh2k,12,9o4naifo,2,survey,Intro,1605553431,1,0,0
morw9hf0,10,8v7ekppc,9,ios_discrete,Intro,1605553435,1,0,0
bnwhita6,13,zwa0dnmw,5,survey,Part3,1605553437,1,0,0
morw9hf0,10,8v7ekppc,10,ios_discrete,Task,1605553440,1,0,0
bnwhita6,11,8vaspqqx,9,ios_discrete_pictures,Intro,1605553441,1,0,0
morw9hf0,10,8v7ekppc,11,filler,Intro,1605553443,1,0,0
hap6zgo3,12,d75u3kea,4,survey,Part2,1605553443,1,0,0
hap6zgo3,6,m0c2chrw,8,display_matches_narrative,Task,1605553449,1,0,0
hap6zgo3,11,xpbnih11,6,survey,Part4,1605553449,1,0,0
morw9hf0,5,l73tpu9u,8,display_matches_narrative,Task,1605553450,1,0,0
bnwhita6,11,8vaspqqx,10,ios_discrete_pictures,Task,1605553451,1,0,0
bnwhita6,8,pkecf13v,7,display_matches_narrative,Intro,1605553456,1,0,0
bnwhita6,11,8vaspqqx,11,filler,Intro,1605553457,1,0,0
morw9hf0,11,xobvj375,4,survey,Part2,1605553463,1,0,0
hap6zgo3,9,3x99ecn2,8,display_matches_narrative,Task,1605553465,1,0,0
hap6zgo3,12,d75u3kea,5,survey,Part3,1605553467,1,0,0
bnwhita6,13,zwa0dnmw,6,survey,Part4,1605553469,1,0,0
morw9hf0,12,f844cboc,6,survey,Part4,1605553470,1,0,0
morw9hf0,5,l73tpu9u,9,ios_discrete,Intro,1605553474,1,0,0
bnwhita6,13,zwa0dnmw,7,display_matches_narrative,Intro,1605553476,1,0,0
pqntdh2k,13,3ty7q7q7,1,intro,Welcome,1605553478,1,0,0
morw9hf0,12,f844cboc,7,display_matches_narrative,Intro,1605553479,1,0,0
morw9hf0,5,l73tpu9u,10,ios_discrete,Task,1605553482,1,0,0
bnwhita6,1,d4bg9mk7,8,display_matches_narrative,Task,1605553483,1,0,0
pqntdh2k,10,nvt24y3w,8,display_matches_narrative,Task,1605553485,1,0,0
pqntdh2k,11,74xh2o9p,3,survey,Part1,1605553486,1,0,0
pqntdh2k,12,9o4naifo,3,survey,Part1,1605553488,1,0,0
pqntdh2k,13,3ty7q7q7,2,survey,Intro,1605553488,1,0,0
hap6zgo3,12,d75u3kea,6,survey,Part4,1605553493,1,0,0
hap6zgo3,12,d75u3kea,7,display_matches_narrative,Intro,1605553497,1,0,0
hap6zgo3,11,xpbnih11,7,display_matches_narrative,Intro,1605553498,1,0,0
bnwhita6,9,i7ll09ld,6,survey,Part4,1605553500,1,0,0
bnwhita6,7,2ch2eu7u,12,filler,Task,1605553503,1,0,0
hap6zgo3,9,3x99ecn2,9,ios_continuous,Intro,1605553503,1,0,0
bnwhita6,1,d4bg9mk7,9,ios_discrete_pictures,Intro,1605553504,1,0,0
morw9hf0,5,l73tpu9u,11,filler,Intro,1605553504,1,0,0
bnwhita6,14,abxa2d0x,3,survey,Part1,1605553505,1,0,0
hap6zgo3,12,d75u3kea,8,display_matches_narrative,Task,1605553507,1,0,0
pqntdh2k,10,nvt24y3w,9,ios_discrete_pictures,Intro,1605553509,1,0,0
bnwhita6,7,2ch2eu7u,13,filler,Result,1605553512,1,0,0
hap6zgo3,9,3x99ecn2,10,ios_continuous,Task,1605553514,1,0,0
hap6zgo3,12,d75u3kea,9,ios_continuous,Intro,1605553520,1,0,0
pqntdh2k,10,nvt24y3w,10,ios_discrete_pictures,Task,1605553521,1,0,0
hap6zgo3,12,d75u3kea,10,ios_continuous,Task,1605553525,1,0,0
hap6zgo3,9,3x99ecn2,11,filler,Intro,1605553526,1,0,0
pqntdh2k,10,nvt24y3w,11,filler,Intro,1605553528,1,0,0
hap6zgo3,12,d75u3kea,11,filler,Intro,1605553529,1,0,0
bnwhita6,7,2ch2eu7u,14,ios_discrete,Intro,1605553531,1,0,0
morw9hf0,10,8v7ekppc,12,filler,Task,1605553532,1,0,0
bnwhita6,1,d4bg9mk7,10,ios_discrete_pictures,Task,1605553532,1,0,0
morw9hf0,11,xobvj375,5,survey,Part3,1605553532,1,0,0
morw9hf0,10,8v7ekppc,13,filler,Result,1605553537,1,0,0
bnwhita6,7,2ch2eu7u,15,ios_discrete,Task,1605553538,1,0,0
morw9hf0,10,8v7ekppc,14,ios_discrete_pictures,Intro,1605553539,1,0,0
morw9hf0,10,8v7ekppc,15,ios_discrete_pictures,Task,1605553543,1,0,0
morw9hf0,10,8v7ekppc,16,outro,Feedback,1605553545,1,0,0
bnwhita6,7,2ch2eu7u,16,outro,Feedback,1605553545,1,0,0
morw9hf0,13,xcmns0tx,1,intro,Welcome,1605553548,1,0,0
morw9hf0,13,xcmns0tx,2,survey,Intro,1605553551,1,0,0
pqntdh2k,12,9o4naifo,4,survey,Part2,1605553552,1,0,0
hap6zgo3,5,fp3vawu4,8,display_matches_narrative,Task,1605553554,1,0,0
bnwhita6,9,i7ll09ld,7,display_matches_narrative,Intro,1605553565,1,0,0
bnwhita6,5,cj3odth4,4,survey,Part2,1605553575,1,0,0
bnwhita6,1,d4bg9mk7,11,filler,Intro,1605553578,1,0,0
pqntdh2k,12,9o4naifo,5,survey,Part3,1605553581,1,0,0
bnwhita6,8,pkecf13v,8,display_matches_narrative,Task,1605553581,1,0,0
pqntdh2k,9,raccuakz,8,display_matches_narrative,Task,1605553587,1,0,0
hap6zgo3,6,m0c2chrw,9,ios_continuous,Intro,1605553587,1,0,0
bnwhita6,15,rna2oom3,1,intro,Welcome,1605553598,1,0,0
morw9hf0,14,8owr70go,1,intro,Welcome,1605553599,1,0,0
bnwhita6,15,rna2oom3,2,survey,Intro,1605553600,1,0,0
morw9hf0,14,8owr70go,2,survey,Intro,1605553602,1,0,0
morw9hf0,13,xcmns0tx,3,survey,Part1,1605553604,1,0,0
pqntdh2k,9,raccuakz,9,ios_discrete_pictures,Intro,1605553606,1,0,0
bnwhita6,8,pkecf13v,9,ios_discrete_pictures,Intro,1605553606,1,0,0
hap6zgo3,11,xpbnih11,8,display_matches_narrative,Task,1605553608,1,0,0
pqntdh2k,9,raccuakz,10,ios_discrete_pictures,Task,1605553612,1,0,0
hap6zgo3,6,m0c2chrw,10,ios_continuous,Task,1605553617,1,0,0
pqntdh2k,8,6vec4bxi,4,survey,Part2,1605553620,1,0,0
pqntdh2k,12,9o4naifo,6,survey,Part4,1605553626,1,0,0
bnwhita6,5,cj3odth4,5,survey,Part3,1605553627,1,0,0
hap6zgo3,5,fp3vawu4,9,ios_continuous,Intro,1605553628,1,0,0
pqntdh2k,14,r02wr1ua,1,intro,Welcome,1605553629,1,0,0
morw9hf0,11,xobvj375,6,survey,Part4,1605553630,1,0,0
hap6zgo3,10,c48i5k3t,9,ios_continuous,Intro,1605553630,1,0,0
bnwhita6,15,rna2oom3,3,survey,Part1,1605553631,1,0,0
pqntdh2k,9,raccuakz,11,filler,Intro,1605553632,1,0,0
pqntdh2k,14,r02wr1ua,2,survey,Intro,1605553633,1,0,0
pqntdh2k,12,9o4naifo,7,display_matches_narrative,Intro,1605553638,1,0,0
hap6zgo3,11,xpbnih11,9,ios_continuous,Intro,1605553639,1,0,0
hap6zgo3,6,m0c2chrw,11,filler,Intro,1605553640,1,0,0
pqntdh2k,11,74xh2o9p,4,survey,Part2,1605553641,1,0,0
hap6zgo3,9,3x99ecn2,12,filler,Task,1605553645,1,0,0
hap6zgo3,5,fp3vawu4,10,ios_continuous,Task,1605553645,1,0,0
hap6zgo3,11,xpbnih11,10,ios_continuous,Task,1605553647,1,0,0
hap6zgo3,9,3x99ecn2,13,filler,Result,1605553653,1,0,0
hap6zgo3,10,c48i5k3t,10,ios_continuous,Task,1605553655,1,0,0
hap6zgo3,11,xpbnih11,11,filler,Intro,1605553655,1,0,0
morw9hf0,11,xobvj375,7,display_matches_narrative,Intro,1605553656,1,0,0
hap6zgo3,10,c48i5k3t,11,filler,Intro,1605553657,1,0,0
pqntdh2k,15,32r4q7em,1,intro,Welcome,1605553663,1,0,0
pqntdh2k,15,32r4q7em,2,survey,Intro,1605553666,1,0,0
hap6zgo3,9,3x99ecn2,14,ios_discrete_pictures,Intro,1605553667,1,0,0
pqntdh2k,8,6vec4bxi,5,survey,Part3,1605553667,1,0,0
bnwhita6,8,pkecf13v,10,ios_discrete_pictures,Task,1605553667,1,0,0
hap6zgo3,5,fp3vawu4,11,filler,Intro,1605553674,1,0,0
hap6zgo3,9,3x99ecn2,15,ios_discrete_pictures,Task,1605553676,1,0,0
bnwhita6,16,z8yba37v,1,intro,Welcome,1605553680,1,0,0
bnwhita6,8,pkecf13v,11,filler,Intro,1605553682,1,0,0
bnwhita6,16,z8yba37v,2,survey,Intro,1605553682,1,0,0
hap6zgo3,9,3x99ecn2,16,outro,Feedback,1605553684,1,0,0
bnwhita6,13,zwa0dnmw,8,display_matches_narrative,Task,1605553688,1,0,0
pqntdh2k,8,6vec4bxi,6,survey,Part4,1605553690,1,0,0
hap6zgo3,12,d75u3kea,12,filler,Task,1605553691,1,0,0
pqntdh2k,8,6vec4bxi,7,display_matches_narrative,Intro,1605553695,1,0,0
hap6zgo3,12,d75u3kea,13,filler,Result,1605553696,1,0,0
bnwhita6,13,zwa0dnmw,9,ios_discrete_pictures,Intro,1605553701,1,0,0
pqntdh2k,11,74xh2o9p,5,survey,Part3,1605553701,1,0,0
pqntdh2k,10,nvt24y3w,12,filler,Task,1605553702,1,0,0
bnwhita6,9,i7ll09ld,8,display_matches_narrative,Task,1605553702,1,0,0
morw9hf0,15,6n425s3z,1,intro,Welcome,1605553703,1,0,0
hap6zgo3,12,d75u3kea,14,ios_discrete_pictures,Intro,1605553705,1,0,0
morw9hf0,15,6n425s3z,2,survey,Intro,1605553705,1,0,0
bnwhita6,13,zwa0dnmw,10,ios_discrete_pictures,Task,1605553706,1,0,0
bnwhita6,17,z0r2wcxr,1,intro,Welcome,1605553706,1,0,0
pqntdh2k,10,nvt24y3w,13,filler,Result,1605553711,1,0,0
pqntdh2k,12,9o4naifo,8,display_matches_narrative,Task,1605553711,1,0,0
bnwhita6,17,z0r2wcxr,2,survey,Intro,1605553711,1,0,0
pqntdh2k,12,9o4naifo,9,ios_discrete_pictures,Intro,1605553717,1,0,0
hap6zgo3,12,d75u3kea,15,ios_discrete_pictures,Task,1605553717,1,0,0
hap6zgo3,13,i8qvblkr,3,survey,Part1,1605553720,1,0,0
hap6zgo3,12,d75u3kea,16,outro,Feedback,1605553720,1,0,0
pqntdh2k,12,9o4naifo,10,ios_discrete_pictures,Task,1605553723,1,0,0
pqntdh2k,12,9o4naifo,11,filler,Intro,1605553726,1,0,0
bnwhita6,5,cj3odth4,6,survey,Part4,1605553727,1,0,0
bnwhita6,11,8vaspqqx,12,filler,Task,1605553729,1,0,0
bnwhita6,9,i7ll09ld,9,ios_discrete_pictures,Intro,1605553732,1,0,0
bnwhita6,13,zwa0dnmw,11,filler,Intro,1605553734,1,0,0
bnwhita6,15,rna2oom3,4,survey,Part2,1605553736,1,0,0
morw9hf0,8,0b4jcmgv,12,filler,Task,1605553742,1,0,0
morw9hf0,8,0b4jcmgv,13,filler,Result,1605553749,1,0,0
bnwhita6,18,gcgdacuy,1,intro,Welcome,1605553752,1,0,0
morw9hf0,8,0b4jcmgv,14,ios_discrete_pictures,Intro,1605553754,1,0,0
bnwhita6,9,i7ll09ld,10,ios_discrete_pictures,Task,1605553755,1,0,0
pqntdh2k,8,6vec4bxi,8,display_matches_narrative,Task,1605553761,1,0,0
pqntdh2k,8,6vec4bxi,9,ios_discrete_pictures,Intro,1605553764,1,0,0
pqntdh2k,16,c7eay6gv,1,intro,Welcome,1605553770,1,0,0
bnwhita6,11,8vaspqqx,13,filler,Result,1605553770,1,0,0
bnwhita6,15,rna2oom3,5,survey,Part3,1605553771,1,0,0
bnwhita6,14,abxa2d0x,4,survey,Part2,1605553772,1,0,0
pqntdh2k,8,6vec4bxi,10,ios_discrete_pictures,Task,1605553772,1,0,0
pqntdh2k,16,c7eay6gv,2,survey,Intro,1605553773,1,0,0
pqntdh2k,8,6vec4bxi,11,filler,Intro,1605553775,1,0,0
morw9hf0,16,o501kc7p,1,intro,Welcome,1605553776,1,0,0
bnwhita6,1,d4bg9mk7,12,filler,Task,1605553780,1,0,0
hap6zgo3,10,c48i5k3t,12,filler,Task,1605553782,1,0,0
morw9hf0,16,o501kc7p,2,survey,Intro,1605553782,1,0,0
bnwhita6,5,cj3odth4,7,display_matches_narrative,Intro,1605553783,1,0,0
bnwhita6,9,i7ll09ld,11,filler,Intro,1605553785,1,0,0
hap6zgo3,11,xpbnih11,12,filler,Task,1605553787,1,0,0
hap6zgo3,10,c48i5k3t,13,filler,Result,1605553787,1,0,0
pqntdh2k,10,nvt24y3w,14,ios_continuous,Intro,1605553787,1,0,0
pqntdh2k,17,7bmqjjqf,1,intro,Welcome,1605553792,1,0,0
hap6zgo3,10,c48i5k3t,14,ios_discrete_pictures,Intro,1605553793,1,0,0
morw9hf0,15,6n425s3z,3,survey,Part1,1605553794,1,0,0
hap6zgo3,11,xpbnih11,13,filler,Result,1605553794,1,0,0
pqntdh2k,17,7bmqjjqf,2,survey,Intro,1605553794,1,0,0
bnwhita6,14,abxa2d0x,5,survey,Part3,1605553797,1,0,0
bnwhita6,1,d4bg9mk7,13,filler,Result,1605553798,1,0,0
hap6zgo3,10,c48i5k3t,15,ios_discrete_pictures,Task,1605553799,1,0,0
hap6zgo3,10,c48i5k3t,16,outro,Feedback,1605553803,1,0,0
hap6zgo3,11,xpbnih11,14,ios_discrete_pictures,Intro,1605553807,1,0,0
pqntdh2k,10,nvt24y3w,15,ios_continuous,Task,1605553808,1,0,0
pqntdh2k,15,32r4q7em,3,survey,Part1,1605553809,1,0,0
bnwhita6,19,58kcbjbt,1,intro,Welcome,1605553813,1,0,0
pqntdh2k,10,nvt24y3w,16,outro,Feedback,1605553813,1,0,0
morw9hf0,16,o501kc7p,3,survey,Part1,1605553815,1,0,0
hap6zgo3,11,xpbnih11,15,ios_discrete_pictures,Task,1605553815,1,0,0
bnwhita6,19,58kcbjbt,2,survey,Intro,1605553815,1,0,0
pqntdh2k,9,raccuakz,12,filler,Task,1605553818,1,0,0
bnwhita6,8,pkecf13v,12,filler,Task,1605553821,1,0,0
pqntdh2k,18,jwe1cldb,1,intro,Welcome,1605553824,1,0,0
pqntdh2k,18,jwe1cldb,2,survey,Intro,1605553826,1,0,0
hap6zgo3,11,xpbnih11,16,outro,Feedback,1605553826,1,0,0
bnwhita6,16,z8yba37v,3,survey,Part1,1605553827,1,0,0
morw9hf0,5,l73tpu9u,12,filler,Task,1605553828,1,0,0
pqntdh2k,17,7bmqjjqf,3,survey,Part1,1605553829,1,0,0
morw9hf0,5,l73tpu9u,13,filler,Result,1605553832,1,0,0
pqntdh2k,11,74xh2o9p,6,survey,Part4,1605553834,1,0,0
bnwhita6,8,pkecf13v,13,filler,Result,1605553834,1,0,0
pqntdh2k,16,c7eay6gv,3,survey,Part1,1605553836,1,0,0
pqntdh2k,12,9o4naifo,12,filler,Task,1605553837,1,0,0
bnwhita6,15,rna2oom3,6,survey,Part4,1605553839,1,0,0
hap6zgo3,14,14qb4h2k,1,intro,Welcome,1605553841,1,0,0
pqntdh2k,12,9o4naifo,13,filler,Result,1605553841,1,0,0
hap6zgo3,6,m0c2chrw,12,filler,Task,1605553842,1,0,0
hap6zgo3,14,14qb4h2k,2,survey,Intro,1605553844,1,0,0
morw9hf0,8,0b4jcmgv,15,ios_discrete_pictures,Task,1605553847,1,0,0
bnwhita6,5,cj3odth4,8,display_matches_narrative,Task,1605553847,1,0,0
morw9hf0,5,l73tpu9u,14,ios_discrete_pictures,Intro,1605553848,1,0,0
bnwhita6,11,8vaspqqx,14,ios_discrete,Intro,1605553849,1,0,0
hap6zgo3,6,m0c2chrw,13,filler,Result,1605553850,1,0,0
morw9hf0,8,0b4jcmgv,16,outro,Feedback,1605553854,1,0,0
bnwhita6,11,8vaspqqx,15,ios_discrete,Task,1605553856,1,0,0
morw9hf0,5,l73tpu9u,15,ios_discrete_pictures,Task,1605553858,1,0,0
bnwhita6,15,rna2oom3,7,display_matches_narrative,Intro,1605553861,1,0,0
morw9hf0,5,l73tpu9u,16,outro,Feedback,1605553862,1,0,0
bnwhita6,14,abxa2d0x,6,survey,Part4,1605553863,1,0,0
bnwhita6,18,gcgdacuy,2,survey,Intro,1605553863,1,0,0
bnwhita6,17,z0r2wcxr,3,survey,Part1,1605553866,1,0,0
pqntdh2k,18,jwe1cldb,3,survey,Part1,1605553870,1,0,0
pqntdh2k,11,74xh2o9p,7,display_matches_narrative,Intro,1605553872,1,0,0
bnwhita6,5,cj3odth4,9,ios_discrete_pictures,Intro,1605553872,1,0,0
bnwhita6,14,abxa2d0x,7,display_matches_narrative,Intro,1605553874,1,0,0
morw9hf0,1,u9sum9hy,3,survey,Part1,1605553874,1,0,0
bnwhita6,19,58kcbjbt,3,survey,Part1,1605553876,1,0,0
hap6zgo3,14,14qb4h2k,3,survey,Part1,1605553880,1,0,0
pqntdh2k,9,raccuakz,13,filler,Result,1605553882,1,0,0
bnwhita6,5,cj3odth4,10,ios_discrete_pictures,Task,1605553889,1,0,0
hap6zgo3,6,m0c2chrw,14,ios_discrete_pictures,Intro,1605553891,1,0,0
bnwhita6,5,cj3odth4,11,filler,Intro,1605553895,1,0,0
bnwhita6,15,rna2oom3,8,display_matches_narrative,Task,1605553896,1,0,0
bnwhita6,14,abxa2d0x,8,display_matches_narrative,Task,1605553901,1,0,0
bnwhita6,13,zwa0dnmw,12,filler,Task,1605553902,1,0,0
bnwhita6,11,8vaspqqx,16,outro,Feedback,1605553902,1,0,0
morw9hf0,16,o501kc7p,4,survey,Part2,1605553902,1,0,0
pqntdh2k,15,32r4q7em,4,survey,Part2,1605553902,1,0,0
bnwhita6,14,abxa2d0x,9,ios_discrete_pictures,Intro,1605553907,1,0,0
bnwhita6,13,zwa0dnmw,13,filler,Result,1605553909,1,0,0
bnwhita6,15,rna2oom3,9,ios_discrete_pictures,Intro,1605553910,1,0,0
pqntdh2k,9,raccuakz,14,ios_continuous,Intro,1605553911,1,0,0
morw9hf0,15,6n425s3z,4,survey,Part2,1605553911,1,0,0
hap6zgo3,6,m0c2chrw,15,ios_discrete_pictures,Task,1605553913,1,0,0
bnwhita6,14,abxa2d0x,10,ios_discrete_pictures,Task,1605553914,1,0,0
bnwhita6,14,abxa2d0x,11,filler,Intro,1605553916,1,0,0
bnwhita6,15,rna2oom3,10,ios_discrete_pictures,Task,1605553919,1,0,0
pqntdh2k,12,9o4naifo,14,ios_continuous,Intro,1605553919,1,0,0
pqntdh2k,17,7bmqjjqf,4,survey,Part2,1605553921,1,0,0
pqntdh2k,9,raccuakz,15,ios_continuous,Task,1605553922,1,0,0
hap6zgo3,6,m0c2chrw,16,outro,Feedback,1605553923,1,0,0
bnwhita6,18,gcgdacuy,3,survey,Part1,1605553924,1,0,0
pqntdh2k,12,9o4naifo,15,ios_continuous,Task,1605553925,1,0,0
bnwhita6,15,rna2oom3,11,filler,Intro,1605553925,1,0,0
pqntdh2k,15,32r4q7em,5,survey,Part3,1605553928,1,0,0
bnwhita6,20,cqlw4fi5,1,intro,Welcome,1605553928,1,0,0
bnwhita6,20,cqlw4fi5,2,survey,Intro,1605553932,1,0,0
pqntdh2k,19,wxfiwiqu,1,intro,Welcome,1605553934,1,0,0
bnwhita6,8,pkecf13v,14,ios_discrete,Intro,1605553934,1,0,0
pqntdh2k,20,776jbre5,1,intro,Welcome,1605553934,1,0,0
pqntdh2k,16,c7eay6gv,4,survey,Part2,1605553936,1,0,0
pqntdh2k,19,wxfiwiqu,2,survey,Intro,1605553936,1,0,0
bnwhita6,13,zwa0dnmw,14,ios_discrete,Intro,1605553937,1,0,0
pqntdh2k,20,776jbre5,2,survey,Intro,1605553937,1,0,0
pqntdh2k,9,raccuakz,16,outro,Feedback,1605553938,1,0,0
pqntdh2k,12,9o4naifo,16,outro,Feedback,1605553942,1,0,0
bnwhita6,21,b4i9u2gw,1,intro,Welcome,1605553943,1,0,0
morw9hf0,17,xe09xsmq,1,intro,Welcome,1605553943,1,0,0
morw9hf0,16,o501kc7p,5,survey,Part3,1605553944,1,0,0
